age,income,credit_score,loan_amount,debt_to_income_pct,num_dependents,years_employed,account_balance,num_prev_loans,monthly_expenses,gender,employment_status,education_level,loan_purpose,region,marital_status,application_year,loan_duration_months,application_date,loan_default
51,31679.52,497,6362.99,36.0,6.0,3.5,2224.15,4,6503.46,Female,Full-Time,High School,Personal,Central,Single,2014,84,2014-06-25,1
38,73431.8,535,8349.48,20.97,0.0,10.8,16373.35,6,14989.83,Female,Full-Time,Bachelor,Personal,South,Single,2022,60,2022-10-01,1
48,53909.19,720,6451.51,23.87,2.0,,15383.88,3,9210.72,Female,Self-Employed,,Car,East,Single,2022,60,2022-12-16,0
71,40031.08,578,14278.81,7.58,6.0,8.4,,8,6689.56,Male,Self-Employed,High School,Home,Central,Married,2014,36,2014-06-22,1
32,56967.67,438,18903.85,15.33,1.0,,5371.76,1,11511.76,Female,Full-Time,High School,Medical,Central,Single,2012,24,2012-06-14,0
66,75387.6,797,7782.32,10.45,0.0,8.4,1187.52,8,17498.41,Female,Self-Employed,High School,Medical,East,Married,2018,36,2018-08-02,0
70,30440.23,748,6547.42,46.41,6.0,2.0,1723.15,7,8374.29,Male,Unemployed,High School,Medical,South,,2019,60,2019-08-15,1
32,76410.28,699,23729.08,7.6,1.0,5.3,1353.4,2,19174.98,Female,Unemployed,Bachelor,Medical,East,Single,2019,48,2019-09-20,0
48,39533.6,717,12430.39,34.38,0.0,0.0,3154.78,2,6904.82,Female,Full-Time,,Medical,South,Married,2021,48,2021-05-13,0
56,,643,14061.62,49.7,6.0,0.2,2221.08,0,5877.0,Male,Part-Time,Master,Car,East,Single,2021,60,2021-04-07,0
47,87769.63,642,16813.89,23.97,2.0,,6578.9,1,19689.23,Male,Full-Time,High School,Personal,South,Single,2013,48,2013-09-14,0
69,105494.97,817,27783.45,28.87,1.0,1.2,20286.95,4,36086.03,Female,Self-Employed,,Home,Central,Married,2018,36,2018-09-14,1
35,,788,22995.54,13.6,0.0,1.3,1504.0,6,7811.85,Male,Part-Time,High School,Car,North,,2013,48,2013-04-06,0
43,25197.68,649,8264.05,36.26,4.0,0.1,3648.94,3,4992.15,Female,Full-Time,Bachelor,Personal,West,,2016,36,2016-11-08,1
29,32365.01,604,23665.22,15.26,2.0,0.3,44480.07,7,11343.92,Male,Part-Time,High School,Business,North,,2020,60,2020-02-10,1
39,41045.94,797,3001.16,16.3,2.0,1.6,10967.43,6,11222.72,Female,Unemployed,Bachelor,Education,West,Married,2020,12,2020-02-13,1
33,,652,11399.36,22.82,2.0,23.4,1685.67,3,14189.77,Female,Unemployed,PhD,Medical,North,Married,2011,36,2011-12-27,0
71,28784.86,806,4525.05,26.48,4.0,3.1,16983.26,7,5456.27,Male,Unemployed,Master,Car,North,Divorced,2023,84,2023-10-08,0
56,136018.96,640,6566.68,34.86,2.0,1.8,14144.57,3,33160.94,Female,Part-Time,High School,Home,West,Divorced,2018,48,2018-10-16,0
25,71258.12,608,27266.95,18.1,2.0,2.1,,9,22906.51,Male,Self-Employed,Bachelor,Home,Central,,2016,60,2016-03-03,1
71,95436.78,551,24287.17,56.02,6.0,2.5,51930.76,6,,Female,Full-Time,,Car,North,,2024,12,2024-12-06,1
28,,586,8071.16,20.03,3.0,0.6,577.95,5,17397.22,Male,Full-Time,Master,Business,North,Single,2022,60,2022-02-07,1
63,106167.21,551,10088.43,21.71,6.0,5.6,5797.81,5,35624.66,Female,Retired,Master,Business,West,Married,2015,84,2015-05-03,0
20,14659.32,600,4912.59,13.95,4.0,2.9,1022.37,2,3960.54,Male,Part-Time,Bachelor,Home,South,Single,2024,36,2024-10-11,0
25,59010.45,716,30324.49,63.86,4.0,2.7,6137.77,6,11471.92,Male,Self-Employed,,Home,South,Single,2024,60,2024-10-03,1
68,96680.02,512,11026.73,15.68,0.0,2.0,9360.55,1,21092.32,Female,Unemployed,Master,Education,East,Married,2010,48,2010-10-04,0
64,70635.77,628,21795.4,60.36,6.0,0.1,1506.45,3,17952.81,Male,Part-Time,Bachelor,Business,North,Widowed,2017,36,2017-11-17,1
30,55395.51,809,6979.04,31.43,1.0,3.5,4590.02,7,12603.66,Female,Part-Time,High School,Personal,West,Divorced,2024,60,2024-08-19,0
71,105369.7,575,14211.99,7.36,5.0,1.2,3706.05,3,26848.88,Male,Unemployed,Bachelor,Home,South,Married,2024,24,2024-08-16,1
67,50628.06,679,33296.7,21.53,1.0,0.1,14012.23,8,9079.03,Female,Full-Time,Bachelor,Home,South,Single,2011,36,2011-03-06,0
34,60219.31,634,12900.11,41.25,6.0,0.6,4808.56,4,23526.36,Female,Full-Time,High School,Car,Central,Divorced,2021,48,2021-03-13,0
44,35119.9,588,9274.86,43.3,5.0,0.6,12227.46,1,8253.5,Male,Self-Employed,Bachelor,Medical,North,Married,2020,60,2020-09-24,1
63,52047.01,510,25071.43,9.68,2.0,,15587.78,6,9573.14,Female,Self-Employed,Master,Personal,South,,2013,60,2013-05-06,1
50,39702.36,748,48523.16,7.0,5.0,7.6,11832.27,2,14671.83,Female,Full-Time,PhD,Personal,North,Single,2017,36,2017-08-13,1
21,67304.35,584,14303.24,42.84,6.0,3.1,1353.78,5,14995.21,Male,Unemployed,Bachelor,Business,West,Married,2020,84,2020-08-01,1
35,28486.23,545,29578.37,13.07,4.0,2.8,1359.98,9,10817.95,Male,Full-Time,Bachelor,Car,North,,2020,36,2020-04-27,1
18,54975.23,651,12493.34,23.55,5.0,2.9,5112.77,4,21358.42,Female,Part-Time,Master,Car,Central,Single,2024,48,2024-07-13,0
20,15342.28,488,13044.4,71.54,4.0,11.2,586.54,5,3343.84,Male,Retired,High School,Home,West,,2019,48,2019-10-14,1
61,86344.95,712,7551.19,23.83,1.0,,11980.2,6,14908.79,Male,Full-Time,Bachelor,Education,East,Married,2017,36,2017-01-22,1
74,104165.87,815,6430.69,22.83,5.0,4.7,30370.26,0,27667.79,Male,Retired,,Personal,West,Married,2019,84,2019-10-17,1
23,36635.69,469,56170.23,60.67,3.0,6.6,965.24,8,13032.98,Male,Full-Time,High School,Business,West,Single,2023,36,2023-04-27,1
51,30365.07,592,14855.85,13.01,1.0,1.1,,0,5771.85,Female,Part-Time,Master,Personal,East,,2020,60,2020-01-04,1
32,,483,7838.93,6.18,4.0,0.5,11951.49,1,14637.25,Female,Full-Time,PhD,Education,West,Married,2012,36,2012-08-21,1
66,,650,20300.0,23.14,6.0,,540.26,2,,Male,Retired,Master,Business,North,Married,2018,36,2018-12-17,0
31,111883.74,563,9153.6,8.68,5.0,9.6,6984.23,2,37041.05,Male,Full-Time,High School,Education,East,Married,2022,36,2022-04-16,0
50,296681.71,604,4679.28,3.49,4.0,1.7,22758.71,6,53224.08,Male,Self-Employed,Bachelor,Personal,South,Married,2019,84,2019-02-12,1
56,26495.79,631,21189.16,18.98,5.0,4.4,11517.66,7,5361.31,Male,Part-Time,Bachelor,Car,North,Widowed,2016,84,2016-09-03,0
29,52921.9,546,22645.89,4.24,0.0,7.2,7313.8,6,18091.53,Male,Self-Employed,High School,Business,East,Single,2024,48,2024-03-27,1
24,45109.71,706,2049.66,21.03,,9.4,3523.62,5,12957.42,Male,Full-Time,High School,Personal,East,Divorced,2018,36,2018-05-12,0
64,128374.89,577,22656.54,26.03,5.0,13.3,9405.29,1,25245.78,Female,Full-Time,Bachelor,Personal,West,Married,2023,48,2023-07-02,0
33,181065.73,679,21661.19,66.02,5.0,0.2,1402.77,7,40002.63,Male,Full-Time,Bachelor,Home,West,Single,2012,60,2012-08-24,1
66,48311.79,572,17254.3,35.33,4.0,4.3,3800.11,7,8491.71,Male,Part-Time,Bachelor,Home,West,Married,2021,36,2021-09-11,1
19,29939.83,663,40185.82,36.41,,1.7,2899.09,5,5666.84,Female,Retired,PhD,Education,North,Married,2013,48,2013-03-03,0
41,18994.76,637,58620.17,28.28,5.0,1.8,1107.06,2,5601.41,Male,Full-Time,Bachelor,Business,North,Married,2017,60,2017-09-26,1
26,27211.73,615,29273.81,50.08,0.0,8.7,2341.15,2,7606.32,Male,Full-Time,Bachelor,Medical,West,Single,2014,36,2014-09-07,1
46,,509,6191.8,28.63,0.0,8.5,6515.83,9,19808.49,Female,Full-Time,,Home,North,Divorced,2018,36,2018-08-07,0
54,21786.31,596,1118.03,44.01,2.0,20.5,5855.46,8,5773.34,Female,Retired,High School,Personal,North,Married,2016,36,2016-05-22,0
44,25510.05,501,16538.6,12.28,2.0,,13511.66,7,6877.87,Male,Unemployed,Master,Car,West,,2017,60,2017-05-21,1
38,44381.01,663,6167.4,21.94,6.0,1.0,4118.82,6,8047.23,Male,Full-Time,Master,Business,East,Widowed,2012,84,2012-07-05,0
27,84300.24,766,11761.6,63.14,1.0,0.2,1645.17,9,,Male,Part-Time,PhD,Personal,West,Divorced,2013,60,2013-02-04,1
57,46037.48,553,28990.16,38.61,2.0,1.7,8201.76,7,,Female,Full-Time,Master,Car,Central,Married,2024,60,2024-09-19,1
47,17928.5,716,7534.54,29.27,4.0,6.8,6222.88,4,6287.87,Female,Full-Time,Master,Education,South,Single,2024,12,2024-02-08,0
58,56399.39,614,17596.89,2.32,5.0,9.6,2929.81,9,16014.03,Male,Full-Time,High School,Car,Central,Married,2022,60,2022-07-01,0
52,36919.32,850,12257.51,10.51,0.0,,2154.3,5,7576.05,Non-Binary,Full-Time,High School,Personal,East,,2019,36,2019-03-23,0
48,26772.41,690,57767.27,29.27,1.0,,974.82,4,4700.62,Female,Full-Time,Bachelor,Education,West,Widowed,2020,60,2020-09-26,0
74,68207.49,592,49357.06,40.23,6.0,,74430.16,1,,Male,Full-Time,High School,Education,East,Married,2017,84,2017-10-10,0
54,50284.46,679,45859.79,12.86,4.0,15.2,11459.95,9,10548.56,Male,Retired,High School,Business,South,,2020,36,2020-12-11,0
33,45820.74,761,12127.3,24.56,2.0,1.6,8605.23,0,14200.02,Female,Unemployed,Bachelor,Business,North,Married,2016,36,2016-08-03,0
45,19380.31,658,12433.65,23.68,1.0,0.8,3685.87,1,3578.54,Female,Full-Time,Bachelor,Car,West,Married,2015,60,2015-03-16,0
38,82720.47,601,10324.6,49.36,6.0,4.7,10175.66,8,21016.02,Male,Full-Time,High School,Education,South,Married,2011,36,2011-11-10,1
53,186462.21,653,19592.26,8.91,1.0,7.9,12464.16,5,63557.92,Male,Self-Employed,High School,Car,Central,Single,2022,48,2022-12-19,1
63,57082.89,765,13982.84,3.8,6.0,2.5,4867.6,1,,Female,Retired,Bachelor,Business,South,Married,2014,84,2014-10-22,0
33,53147.29,653,10062.91,8.1,3.0,4.1,890.65,2,9002.6,Male,Part-Time,High School,Business,East,Single,2021,48,2021-03-15,1
63,105870.44,601,3726.89,27.15,3.0,1.1,,4,27853.61,Male,Self-Employed,Master,Personal,East,Single,2016,48,2016-08-12,1
53,24684.31,621,31694.94,40.04,5.0,2.0,9005.84,9,5921.01,Male,Retired,,Car,North,Married,2013,36,2013-03-02,1
53,25996.11,705,10104.75,36.25,0.0,0.7,3370.77,9,4516.1,Female,Self-Employed,Bachelor,Business,West,Single,2012,60,2012-10-19,1
39,57553.96,558,39502.41,43.65,4.0,0.8,2014.62,1,,Male,Full-Time,,Education,Central,Married,2023,48,2023-10-03,1
53,51440.45,569,42237.6,58.26,1.0,1.8,7023.21,4,8646.62,Male,Full-Time,PhD,Education,East,Single,2014,60,2014-12-08,1
38,48406.94,850,1596.74,11.13,6.0,0.9,22848.24,3,11853.32,Male,Full-Time,Bachelor,Education,North,Married,2018,12,2018-04-10,0
74,44665.24,551,25729.82,8.17,3.0,10.2,1204.17,4,8295.15,Male,Part-Time,Master,Medical,West,Married,2017,60,2017-07-04,1
58,73077.79,491,25588.46,27.16,5.0,2.8,47681.55,1,15846.14,Male,Self-Employed,Bachelor,Business,North,Divorced,2015,60,2015-01-08,0
47,30694.01,550,13819.31,8.15,4.0,1.0,3354.74,6,5250.71,Female,Full-Time,High School,Medical,South,Married,2011,48,2011-02-15,0
48,62315.55,666,3496.99,9.07,1.0,3.6,5164.46,5,11479.78,Female,Full-Time,Bachelor,Education,South,Married,2018,36,2018-07-26,0
72,59811.59,561,7024.05,13.05,2.0,5.7,9943.26,5,12372.9,Male,Self-Employed,,Business,South,Single,2013,60,2013-11-17,0
65,87349.21,850,5607.13,5.86,2.0,3.4,4582.81,2,15267.0,Female,Self-Employed,Master,Home,South,Single,2018,84,2018-01-16,0
68,42462.85,683,14980.38,21.94,,7.6,58716.23,4,15238.16,Female,Full-Time,High School,Home,South,Married,2024,60,2024-09-25,1
28,24981.37,663,3320.61,37.52,2.0,8.3,2288.84,1,6771.62,Female,Retired,Bachelor,Personal,North,Divorced,2017,60,2017-01-13,0
28,,468,47848.88,53.57,3.0,4.5,4218.95,1,50870.94,Female,Retired,Bachelor,Medical,East,Single,2016,60,2016-07-08,1
58,,697,17805.95,23.15,0.0,1.6,442.51,1,8124.04,Female,Full-Time,Master,Business,West,Divorced,2021,36,2021-10-13,0
60,33182.46,567,10109.76,14.24,1.0,0.0,989.0,4,13127.77,Female,Unemployed,High School,Business,South,Single,2019,36,2019-04-09,1
38,39951.48,670,6123.69,31.43,6.0,9.9,,0,7275.02,Female,Full-Time,Bachelor,Medical,North,Married,2014,84,2014-05-02,0
71,26810.81,586,7929.68,34.24,0.0,15.9,2283.32,5,5465.95,Male,Full-Time,High School,Home,South,Single,2021,60,2021-07-14,0
44,98626.51,659,6403.23,23.89,0.0,1.4,3014.29,4,28626.83,Female,Self-Employed,Master,Car,North,Married,2023,48,2023-12-09,0
45,46990.32,684,35387.8,29.05,6.0,2.1,4492.64,0,8110.42,Female,Retired,High School,Home,East,Single,2023,48,2023-09-19,0
32,16824.58,654,6544.31,23.89,4.0,2.2,7639.23,6,3597.74,Female,Full-Time,High School,Home,North,Single,2021,36,2021-05-14,0
44,,653,12151.56,17.66,2.0,2.6,10775.84,2,29095.69,Male,Retired,Bachelor,Personal,North,Married,2016,60,2016-01-21,0
69,60697.16,530,29648.36,17.51,6.0,16.4,54008.2,5,11622.84,Female,Full-Time,Bachelor,Personal,West,Married,2014,48,2014-10-14,1
20,19999.67,586,8472.31,36.5,4.0,6.7,8354.44,2,6627.44,Male,Retired,,Car,Central,Divorced,2017,36,2017-06-25,0
35,91013.48,625,9741.93,30.35,3.0,,14462.81,9,15922.93,Female,Full-Time,Bachelor,Business,South,Married,2012,36,2012-08-21,0
69,63279.52,451,10875.81,38.02,3.0,1.4,3038.48,0,13248.7,Male,Retired,High School,Personal,East,Married,2020,36,2020-02-09,1
72,63398.57,563,15760.95,21.65,3.0,1.6,,4,10954.5,Female,Part-Time,Bachelor,Business,Central,Married,2019,48,2019-05-04,1
55,,674,20547.58,10.52,4.0,1.3,39759.56,6,16222.99,Male,Full-Time,High School,Business,Central,Married,2013,60,2013-04-04,0
44,36536.26,592,6548.78,21.48,6.0,0.6,3080.76,9,11429.57,Male,Full-Time,Bachelor,Car,West,Married,2021,84,2021-12-14,1
23,33134.87,624,18879.56,21.4,5.0,1.6,117523.64,3,6010.43,Female,Retired,Bachelor,Car,South,Widowed,2021,24,2021-04-09,0
72,38838.97,568,29095.04,59.42,,3.3,18848.86,5,8867.6,Male,Full-Time,Master,Home,South,Married,2012,60,2012-11-08,1
53,32551.42,573,38606.12,38.46,0.0,40.0,1770.83,7,12709.44,Male,Full-Time,High School,Medical,West,,2020,48,2020-06-06,1
43,66967.84,627,132379.37,73.77,6.0,3.3,5586.95,9,13242.76,Male,Unemployed,Master,Medical,East,,2015,12,2015-11-15,1
64,45508.61,561,11810.95,36.17,5.0,12.9,9442.44,0,7631.48,Female,Full-Time,Master,Personal,West,Single,2020,24,2020-12-23,0
22,35523.07,546,1575.8,32.42,3.0,4.0,50728.91,0,,Female,Part-Time,Master,Business,West,Married,2017,36,2017-11-27,0
73,26216.7,633,28636.84,30.29,5.0,2.3,4208.66,6,6493.15,Female,Part-Time,,Home,South,Single,2015,60,2015-10-07,1
23,122965.84,575,14795.34,53.18,0.0,6.6,1327.17,8,20499.85,Male,Full-Time,High School,Car,North,Married,2012,60,2012-06-01,1
57,64369.99,691,20949.14,41.82,4.0,1.3,11087.2,9,17347.53,Male,Self-Employed,High School,Business,North,Single,2017,36,2017-01-09,0
22,50468.43,598,58746.96,22.02,4.0,,1994.48,3,14895.06,Female,Full-Time,Bachelor,Business,West,Single,2014,48,2014-09-06,0
35,46747.25,659,8993.07,24.12,2.0,29.1,9233.33,5,12087.91,Female,Full-Time,,Car,Central,Divorced,2014,84,2014-08-26,0
70,121066.54,552,13864.3,18.67,5.0,1.7,471.97,1,20271.31,Female,Retired,Master,Car,North,,2016,60,2016-08-18,1
24,,746,28364.37,17.29,2.0,0.1,27495.64,3,,Female,Full-Time,,Car,South,Married,2019,48,2019-07-26,0
53,88701.88,613,1965.59,31.88,1.0,1.3,3504.03,0,,Male,Part-Time,High School,Personal,Central,Single,2019,36,2019-07-24,0
41,24264.73,609,15037.1,34.0,6.0,1.1,27480.71,8,5973.81,Female,Retired,Master,Medical,Central,Married,2024,60,2024-12-18,1
44,26523.78,656,29867.88,8.49,4.0,3.5,3924.96,8,5240.94,Female,Full-Time,Bachelor,Education,West,Single,2022,36,2022-03-06,1
52,46707.48,627,18378.23,21.52,1.0,0.5,1743.25,8,9375.55,Male,Part-Time,,Car,East,Married,2016,36,2016-10-05,1
45,23038.54,487,21948.17,15.42,4.0,0.2,2692.07,6,4643.35,Female,Part-Time,Bachelor,Personal,East,Married,2014,84,2014-09-21,1
69,27976.4,500,48741.77,21.96,3.0,5.0,9337.68,3,5235.53,Male,Retired,Bachelor,Car,South,Single,2013,48,2013-12-20,1
25,76645.56,527,4676.07,17.06,2.0,2.5,9388.23,4,14791.03,Female,Unemployed,,Personal,North,Married,2016,48,2016-01-13,0
74,102209.6,780,16962.25,27.24,5.0,12.5,2933.55,5,30061.77,Female,Part-Time,Bachelor,Education,West,Single,2018,12,2018-05-26,0
23,37259.61,702,1288.03,23.59,1.0,1.4,6489.29,5,12422.34,Male,Part-Time,,Personal,South,Married,2021,36,2021-02-20,0
29,53612.56,681,29680.34,33.96,4.0,12.2,8881.09,5,15188.96,Female,Retired,Master,Personal,West,Divorced,2013,60,2013-12-12,0
73,69578.1,618,7778.99,40.15,2.0,0.7,12235.14,7,16322.01,Male,Full-Time,PhD,Business,East,,2021,48,2021-02-26,0
31,22890.06,582,29540.37,47.59,5.0,,4545.83,4,8039.47,Male,Full-Time,Bachelor,Car,Central,Single,2015,60,2015-04-08,1
61,133499.77,602,33875.59,15.66,1.0,3.2,,5,26597.16,Female,Unemployed,Bachelor,Home,West,Married,2019,36,2019-09-05,1
68,243686.47,681,9900.68,44.73,2.0,1.4,7644.96,4,55687.81,Female,Full-Time,,Personal,West,Single,2023,24,2023-12-02,0
60,15083.16,625,19962.94,9.72,3.0,2.3,36684.29,6,2707.15,Female,Full-Time,High School,Personal,East,,2010,60,2010-12-22,1
64,,712,14517.43,5.79,0.0,11.3,816.13,5,19793.68,Female,Full-Time,High School,Education,West,,2020,48,2020-09-28,0
20,76145.05,627,14498.0,32.02,3.0,30.7,988.59,4,13362.74,Non-Binary,Full-Time,Bachelor,Home,South,Married,2019,48,2019-09-12,0
42,145565.33,480,21770.07,41.41,1.0,,5706.88,6,37029.52,Female,Self-Employed,,Education,South,Single,2019,36,2019-12-21,1
43,52456.63,612,13128.75,15.89,1.0,1.3,15474.87,8,18036.98,Female,Full-Time,High School,Education,East,Single,2018,48,2018-11-16,1
19,32583.59,672,13857.47,13.41,5.0,4.0,1416.62,5,5590.39,Male,Full-Time,High School,Medical,South,Divorced,2016,36,2016-12-11,0
50,,727,10420.61,26.45,2.0,13.3,33493.16,5,,Male,Self-Employed,High School,Home,South,Married,2014,60,2014-04-17,0
62,90248.9,613,8376.44,74.24,5.0,20.3,3174.39,2,18736.6,Female,Full-Time,Master,Car,South,Married,2023,48,2023-03-16,1
37,33164.39,574,9202.96,3.12,0.0,19.4,789.16,2,8449.26,Male,Retired,,Home,East,Married,2011,48,2011-05-05,0
44,47987.6,515,2435.85,56.91,,0.9,655.76,3,17028.23,Male,Unemployed,PhD,Personal,Central,Married,2012,48,2012-11-06,1
58,97213.8,655,23663.76,13.65,5.0,0.3,2725.95,2,23707.29,Male,Full-Time,High School,Home,East,,2013,60,2013-10-07,0
33,35227.99,659,19046.58,25.86,,,11313.89,8,11069.9,Male,Retired,PhD,Education,Central,Single,2018,24,2018-06-22,0
72,,642,1887.08,75.55,1.0,0.6,2065.37,0,14014.05,Female,Retired,High School,Personal,South,Married,2017,84,2017-01-24,1
50,59767.02,621,21489.79,11.48,4.0,14.1,1247.07,3,10097.91,Female,Full-Time,Master,Education,South,Single,2017,60,2017-12-08,0
67,63119.3,643,56149.4,5.77,5.0,3.1,3095.27,9,21608.97,Male,Self-Employed,High School,Business,West,Married,2017,36,2017-10-21,1
61,68232.74,540,20347.84,4.48,2.0,11.2,1446.91,7,12970.18,Female,Full-Time,Bachelor,Personal,Central,Married,2022,36,2022-07-16,1
44,75318.99,477,18735.71,12.07,3.0,4.9,11123.21,0,20104.14,Female,Part-Time,Master,Business,North,,2013,24,2013-04-07,0
33,38627.64,766,41404.95,45.26,4.0,0.7,466.64,8,8411.11,Male,Part-Time,Bachelor,Education,West,Single,2014,36,2014-06-26,1
40,131494.06,843,9502.59,25.23,3.0,5.8,4182.52,2,38387.67,Male,Full-Time,Bachelor,Business,West,Widowed,2024,60,2024-07-20,0
59,33824.57,754,14129.24,20.03,2.0,1.1,2786.86,4,11873.91,Male,Full-Time,Master,Car,South,Single,2012,60,2012-01-25,0
54,63164.27,542,11064.29,39.31,4.0,5.4,2875.05,7,11959.32,Female,Full-Time,High School,Education,East,Widowed,2017,36,2017-10-18,1
34,101137.87,637,6046.37,31.41,3.0,1.4,,0,35271.36,Male,Retired,High School,Personal,East,Married,2018,48,2018-06-24,0
66,52179.53,660,16743.06,28.02,3.0,0.7,,4,13845.48,Female,Full-Time,,Medical,Central,,2024,36,2024-06-06,0
28,48023.23,839,8793.2,50.92,6.0,10.5,32237.87,2,18728.36,Female,Full-Time,,Car,East,Divorced,2024,48,2024-03-03,0
40,91664.57,609,28765.86,30.17,6.0,11.4,4177.31,5,16782.82,Female,Part-Time,PhD,Car,East,Married,2022,48,2022-08-09,0
42,55964.09,632,13767.06,20.82,3.0,13.8,,9,10289.16,Male,Full-Time,,Personal,South,Married,2016,84,2016-11-18,0
53,,711,43966.54,19.0,1.0,1.9,557.95,2,13575.84,Female,Full-Time,High School,Medical,South,Married,2014,24,2014-01-19,0
25,66582.98,662,13884.98,21.22,3.0,7.5,5657.4,2,18903.31,Male,Unemployed,Master,Medical,North,Married,2014,36,2014-06-26,0
64,76244.81,701,5231.19,73.5,6.0,0.0,,5,17643.08,Female,Self-Employed,Master,Car,West,Single,2012,12,2012-02-17,1
58,110351.42,664,18644.1,35.7,3.0,5.5,22995.45,7,19985.07,Female,Self-Employed,Bachelor,Personal,South,Married,2022,36,2022-10-23,0
37,76352.82,808,5334.6,25.06,,7.3,6756.53,4,,Male,Full-Time,Bachelor,Personal,East,Married,2016,24,2016-12-10,0
74,76220.7,582,52144.5,13.7,3.0,3.8,535.66,1,17921.52,Female,Full-Time,,Home,East,Married,2022,84,2022-02-12,1
59,58198.55,809,17405.23,44.08,1.0,7.3,2756.97,1,11458.92,Female,Unemployed,High School,Home,Central,Married,2014,24,2014-12-18,0
35,61873.79,633,5231.61,26.38,1.0,2.3,3491.25,8,11950.42,Female,Full-Time,Bachelor,Personal,South,,2018,60,2018-09-06,0
50,53782.66,553,3719.89,24.71,1.0,0.5,1657.33,7,11149.96,Male,Unemployed,,Car,South,Widowed,2015,60,2015-07-16,1
34,58886.85,580,38295.31,25.25,2.0,,9650.22,1,16285.13,Female,Full-Time,Master,Home,West,,2017,36,2017-07-20,0
22,158342.6,647,5128.11,7.14,3.0,5.7,14975.41,8,33719.75,Female,Self-Employed,Bachelor,Car,South,Married,2017,48,2017-02-23,0
64,12086.6,730,10660.28,35.08,3.0,0.8,5615.38,1,3558.12,Male,Full-Time,,Business,Central,Single,2021,60,2021-09-22,0
57,82525.56,666,5987.62,24.4,6.0,12.7,9734.34,2,19728.13,Female,Full-Time,PhD,Car,East,Married,2020,60,2020-07-17,0
29,102434.83,725,17757.03,16.07,4.0,,4843.22,8,17685.56,Female,Self-Employed,Master,Personal,North,Single,2017,48,2017-12-01,1
25,38031.02,599,8502.91,33.81,1.0,10.1,2046.08,6,,Female,Unemployed,High School,Car,East,Married,2012,48,2012-12-27,0
18,135076.61,548,7047.96,35.33,3.0,1.1,5657.97,9,26577.66,Female,Retired,PhD,Home,North,Married,2021,48,2021-07-15,1
38,,774,5612.63,41.06,5.0,2.5,2891.52,6,11366.27,Male,Part-Time,Bachelor,Education,West,Married,2018,36,2018-04-26,0
61,78366.1,782,5468.61,18.18,6.0,8.7,322.31,0,16604.73,Male,Self-Employed,Bachelor,Personal,Central,Single,2022,48,2022-08-07,0
24,56392.14,774,38954.27,25.46,6.0,6.8,592.92,4,,Female,Retired,Bachelor,Car,West,,2020,36,2020-12-04,0
48,49728.75,508,39724.07,49.46,4.0,2.0,4116.57,2,13474.64,Female,Part-Time,High School,Education,Central,Married,2022,84,2022-03-28,0
44,37434.55,725,7300.31,24.5,0.0,4.0,7889.75,5,8127.01,Male,Part-Time,High School,Car,East,Married,2022,36,2022-09-02,0
49,20279.31,636,8585.11,53.88,1.0,,7379.38,8,6570.1,Male,Self-Employed,,Education,East,Married,2011,60,2011-08-22,1
20,24756.59,543,15680.41,12.99,0.0,0.8,2148.56,0,,Male,Full-Time,,Car,Central,Married,2013,84,2013-06-14,1
45,47794.82,577,16580.08,15.41,2.0,6.3,4624.77,9,14523.14,Female,Full-Time,Bachelor,Car,South,Married,2024,60,2024-09-17,1
45,52450.78,659,21128.48,12.25,1.0,0.1,3419.67,9,14819.32,Female,Full-Time,,Education,East,,2017,84,2017-07-02,0
74,62708.67,541,31092.57,29.52,0.0,0.1,10401.06,0,10625.58,Male,Full-Time,High School,Car,West,Married,2015,36,2015-02-24,1
